named_requirement_id,taxonomy_id,family,category,canonical_name,matched_term,requirement_id,notice_id,opportunity_title,source_file,confidence
NREQ-001166,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000853,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,0.7
NREQ-001167,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000853,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_6.bin,0.7
NREQ-001168,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000858,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.8
NREQ-001169,TAX-000049,proposal_component,proposal_structure,Price Proposal,price proposal,REQ-000858,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.8
NREQ-001170,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000859,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.8
NREQ-001171,TAX-000049,proposal_component,proposal_structure,Price Proposal,price proposal,REQ-000859,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.8
NREQ-001172,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000860,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.8
NREQ-001173,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000861,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001174,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000862,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001175,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000863,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001176,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000864,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001177,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000865,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001178,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000867,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001179,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000868,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001180,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000869,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_1.bin,0.75
NREQ-001181,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000870,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_2.bin,0.8
NREQ-001182,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000871,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_2.bin,0.8
NREQ-001183,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000872,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_2.bin,0.75
NREQ-001184,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000873,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_2.bin,0.75
NREQ-001185,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000874,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.7
NREQ-001186,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000875,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.65
NREQ-001187,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000876,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.7
NREQ-001188,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000877,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.65
NREQ-001189,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000878,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.65
NREQ-001190,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000879,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.65
NREQ-001191,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000880,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_3.bin,0.7
NREQ-001192,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000882,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,0.75
NREQ-001193,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000883,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,0.75
NREQ-001194,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000884,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_4.bin,0.75
NREQ-001195,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000887,b80dc335dcbb4f6abbff52eb54415e9a,EcoStruxure Panel Server Advanced (EnerlinX Series),b80dc335dcbb4f6abbff52eb54415e9a_5.bin,0.8
NREQ-001196,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000897,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,0.75
NREQ-001197,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000898,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,0.75
NREQ-001198,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000899,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_1.bin,0.75
NREQ-001199,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000909,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_5.bin,0.7
NREQ-001200,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000917,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,0.8
NREQ-001201,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000918,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,0.8
NREQ-001202,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000919,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,0.75
NREQ-001203,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000922,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,0.75
NREQ-001204,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000923,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_8.bin,0.75
NREQ-001205,TAX-000023,staffing_role,labor_category,Project Manager,project manager,REQ-000930,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.7
NREQ-001206,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000930,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.7
NREQ-001207,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000931,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001208,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000932,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001209,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000933,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001210,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000934,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001211,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000935,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001212,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000936,b1c5dab7c7e14227b62fa4e78e478d2a,Repair BEQ HP135,b1c5dab7c7e14227b62fa4e78e478d2a_9.bin,0.65
NREQ-001213,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000937,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001214,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000937,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001215,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000938,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001216,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000938,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001217,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000939,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001218,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000939,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001219,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000940,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001220,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000940,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001221,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000941,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001222,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000941,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001223,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000942,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001224,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000942,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001225,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000943,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001226,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000943,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001227,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000944,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001228,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000944,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001229,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000945,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001230,TAX-000044,evaluation_factor,source_selection,Best Value,best value,REQ-000945,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001231,TAX-000085,procurement_method,acquisition_strategy,Best Value,best value,REQ-000945,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001232,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000945,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.8
NREQ-001233,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000946,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001234,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000946,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001235,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000947,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001236,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000947,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001237,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000948,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001238,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000948,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001239,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000949,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001240,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000949,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001241,TAX-000037,evaluation_factor,source_selection,Past Performance,past performance,REQ-000950,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001242,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000950,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001243,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000950,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001244,TAX-000037,evaluation_factor,source_selection,Past Performance,past performance,REQ-000951,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001245,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000951,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001246,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000951,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001247,TAX-000037,evaluation_factor,source_selection,Past Performance,past performance,REQ-000952,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001248,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000952,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001249,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000952,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.75
NREQ-001250,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000953,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001251,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000953,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001252,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000954,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001253,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000954,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001254,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000955,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001255,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000955,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001256,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000956,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001257,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000956,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.65
NREQ-001258,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000957,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001259,TAX-000089,compliance_clause,regulatory,Section 889,section 889,REQ-000957,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_1.bin,0.7
NREQ-001260,TAX-000090,compliance_clause,regulatory,Service Contract Act,service contract act,REQ-000959,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,0.65
NREQ-001261,TAX-000063,contract_vehicle,procurement_vehicle,MAC,mac,REQ-000963,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,0.85
NREQ-001262,TAX-000090,compliance_clause,regulatory,Service Contract Act,service contract act,REQ-000968,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_3.bin,0.65
NREQ-001263,TAX-000090,compliance_clause,regulatory,Service Contract Act,service contract act,REQ-000970,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_4.bin,0.65
NREQ-001264,TAX-000063,contract_vehicle,procurement_vehicle,MAC,mac,REQ-000974,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_4.bin,0.85
NREQ-001265,TAX-000090,compliance_clause,regulatory,Service Contract Act,service contract act,REQ-000979,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_4.bin,0.65
NREQ-001266,TAX-000090,compliance_clause,regulatory,Service Contract Act,service contract act,REQ-000981,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_5.bin,0.65
