requirement_object_id,object_type,object_text,mandatory_flag,source_requirement_id,notice_id,opportunity_title,source_file,source_category,source_confidence,object_confidence
ROBJ-000567,clearance_requirement,"secret"", ""classified""], ""forms"": section 13 | Part 541.",unknown,REQ-001000,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_6.bin,security,0.65,0.75
ROBJ-000568,deliverable_requirement,"wage determination"", ""service contract act""]} section 13 | Part 541.",unknown,REQ-001001,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_6.bin,wage,0.65,0.65
ROBJ-000569,deliverable_requirement,WAGE DETERMINATIONS UNDER section 13 | Part 541.,unknown,REQ-001002,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,wage,0.65,0.65
ROBJ-000570,deliverable_requirement,Wage Determination No.: section 13 | Part 541.,unknown,REQ-001005,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,wage,0.65,0.65
ROBJ-000571,deliverable_requirement,Wage Determinations| Date Of Last Revision: section 13 | Part 541.,unknown,REQ-001006,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,wage,0.65,0.65
ROBJ-000572,pricing_requirement,"clin""], ""certifications"": section 13 | Part 541.",unknown,REQ-001008,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,certification,0.65,0.65
ROBJ-000573,clearance_requirement,"secret"", ""classified""], ""forms"": section 13 | Part 541.",unknown,REQ-001011,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,security,0.65,0.75
ROBJ-000574,deliverable_requirement,"wage determination"", ""service contract act""]} section 13 | Part 541.",unknown,REQ-001012,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_7.bin,wage,0.65,0.65
ROBJ-000575,deliverable_requirement,WAGE DETERMINATIONS UNDER section 13 | Part 541.,unknown,REQ-001013,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,wage,0.65,0.65
ROBJ-000576,deliverable_requirement,Wage Determination No.: section 13 | Part 541.,unknown,REQ-001016,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,wage,0.65,0.65
ROBJ-000577,deliverable_requirement,Wage Determinations| Date Of Last Revision: section 13 | Part 541.,unknown,REQ-001017,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,wage,0.65,0.65
ROBJ-000578,deliverable_requirement,wage determination is applicable in the following cities and towns in the following counties in MASSACHUSETTS: section 13 | Part 541.,unknown,REQ-001018,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,wage,0.7,0.65
ROBJ-000579,pricing_requirement,"clin""], ""certifications"": section 13 | Part 541.",unknown,REQ-001019,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,certification,0.65,0.65
ROBJ-000580,clearance_requirement,"secret"", ""classified""], ""forms"": section 13 | Part 541.",unknown,REQ-001022,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,security,0.65,0.75
ROBJ-000581,deliverable_requirement,"wage determination"", ""service contract act""]} section 13 | Part 541.",unknown,REQ-001023,a466be2cf94e451f8b4b88177dd2f9dc,Secure Document Destruction - No Cost,a466be2cf94e451f8b4b88177dd2f9dc_8.bin,wage,0.65,0.65
ROBJ-000582,evaluation_factor,Price,unknown,REQ-001024,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_1.bin,evaluation,0.8,0.55
ROBJ-000583,pricing_requirement,Unit Price Total Price Lead Time Country of Origin 1EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gate,unknown,REQ-001024,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_1.bin,evaluation,0.8,0.65
ROBJ-000584,pricing_requirement,"unit price"", ""total price""]}",unknown,REQ-001026,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_1.bin,evaluation,0.75,0.55
ROBJ-000585,evaluation_factor,Price,unknown,REQ-001028,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,evaluation,0.8,0.55
ROBJ-000586,procurement_form_or_artifact,Exhibit is incorporated by reference,unknown,REQ-001028,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,evaluation,0.8,0.55
ROBJ-000587,staffing_requirement,"key personnel""], ""certifications"": section of our website https | Part 14 Changes. 12. PUBLIC RELEASE OF INFORMATION Company does not",unknown,REQ-001031,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,certification,0.65,0.65
ROBJ-000588,clearance_requirement,"secret"", ""classified""]} section of our website https | Part 14 Changes. 12. PUBLIC REL",unknown,REQ-001034,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_2.bin,security,0.65,0.75
ROBJ-000589,evaluation_factor,Price,unknown,REQ-001035,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,evaluation,0.8,0.55
ROBJ-000590,pricing_requirement,Firm Fixed Price proposal/quote for the following items listed below.,unknown,REQ-001035,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,evaluation,0.8,0.65
ROBJ-000591,pricing_requirement,Firm Fixed Price Small Business Set-Aside:,unknown,REQ-001038,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,evaluation,0.75,0.65
ROBJ-000592,pricing_requirement,firm fixed price quote with your proposed delivery schedule.,unknown,REQ-001040,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,evaluation,0.75,0.65
ROBJ-000593,pricing_requirement,price quote with your proposed delivery schedule.,unknown,REQ-001040,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,evaluation,0.75,0.65
ROBJ-000594,pricing_requirement,"firm fixed price""], ""certifications"":",unknown,REQ-001044,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_3.bin,certification,0.75,0.55
ROBJ-000595,evaluation_factor,price,unknown,REQ-001055,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,certification,0.75,0.55
ROBJ-000596,pricing_requirement,"unit price"", ""pricing""], ""certifications"": SECTION 3161 OF THE NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 1993",unknown,REQ-001055,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,certification,0.75,0.65
ROBJ-000597,clearance_requirement,"secret"", ""classified""]} SECTION 3161 OF THE NATIONAL DEFENSE AUTHORIZATION ACT FOR FIS",unknown,REQ-001059,a3e0948c660849a5815153897d456f7d,EcoStruxure Panel Server Wired by Design (a universal concentrator Modbus gateway),a3e0948c660849a5815153897d456f7d_5.bin,security,0.65,0.75
ROBJ-000598,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2. section headings | Attachment 1 2. Provide the June 15 | Attachment 2 Note,yes,REQ-001060,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,amendment,0.7,0.8
ROBJ-000599,procurement_form_or_artifact,Attachment 1 2. Provide the June 15 | Attachment 2 Note,yes,REQ-001060,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,amendment,0.7,0.8
ROBJ-000600,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER (X) 1605AE-26-Q-00005 9B. section headings | Attachment 1 2. Provide the June 15 | Attachment 2 Note,yes,REQ-001063,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,amendment,0.65,0.8
ROBJ-000601,procurement_form_or_artifact,"Attachment 2 Note {""pricing_schedule"": section headings | Attachment 1 2. Provide the June 15 | Attachment 2 Note",yes,REQ-001069,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,pricing,0.65,0.8
ROBJ-000602,evaluation_factor,price,unknown,REQ-001070,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,certification,0.75,0.55
ROBJ-000603,pricing_requirement,"unit price""], ""certifications"": section headings | Attachment 1 2. Provide the June 15 | Attachment 2 Note",yes,REQ-001070,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,certification,0.75,0.8
ROBJ-000604,procurement_form_or_artifact,"amendment of solicitation"", ""modification of contract""], ""forms"": section headings | Attachment 1 2. Provide the June 15 | Attachment 2 Note",yes,REQ-001075,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_1.bin,amendment,0.65,0.8
ROBJ-000605,evaluation_factor,price,unknown,REQ-001080,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,evaluation,0.75,0.55
ROBJ-000606,pricing_requirement,"firm fixed price""], ""staffing"": Section IV | Section IV. J of the Performance Work Statement for the temporary utility services at the",unknown,REQ-001080,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,evaluation,0.75,0.65
ROBJ-000607,pricing_requirement,"clin"", ""firm fixed price""], ""staffing"": Section IV | Section IV. J of the Performance Work Statement for the temporary utili",unknown,REQ-001080,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,evaluation,0.75,0.65
ROBJ-000608,staffing_requirement,"key personnel"", ""staffing"", ""resume"", ""qualifications""], ""certifications"": Section IV | Section IV. J of the Performance Work Stateme",unknown,REQ-001083,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,certification,0.65,0.65
ROBJ-000609,staffing_requirement,"resume"", ""qualifications""], ""certifications"": Section IV | Section IV. J of the Performance Work Statement for the temporary u",unknown,REQ-001083,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,certification,0.65,0.65
ROBJ-000610,staffing_requirement,"qualifications""], ""certifications"": Section IV | Section IV. J of the Performance Work Statement for the temporary utility services at",unknown,REQ-001083,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,certification,0.65,0.65
ROBJ-000611,deliverable_requirement,"wage determination"", ""sCA wage""]} Section IV | Section IV. J of the Performance Work Statement for the temporary utility services at the",unknown,REQ-001086,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_2.bin,wage,0.65,0.65
ROBJ-000612,proposal_volume,Volume I - Technical Approach 25 Pages or Less Volume II - Price Quota,unknown,REQ-001087,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,certification,0.65,0.75
ROBJ-000613,proposal_volume,Volume II - Price Quota,unknown,REQ-001087,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,certification,0.65,0.65
ROBJ-000614,evaluation_factor,Price,unknown,REQ-001087,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,certification,0.65,0.55
ROBJ-000615,proposal_volume,Volume I - Technical Approach 25 Pages or Less Volume II - Price Quota Section 1 - Supplies,unknown,REQ-001090,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.8,0.75
ROBJ-000616,proposal_volume,Volume II - Price Quota Section 1 - Supplies,unknown,REQ-001090,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.8,0.75
ROBJ-000617,evaluation_factor,"evaluation factors"", ""best value""], ""proposal_instructions"": Section 1 - Supplies | Section 2 - Contract Clauses .........................",unknown,REQ-001093,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.8,0.65
ROBJ-000618,evaluation_factor,best value,unknown,REQ-001093,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.8,0.55
ROBJ-000619,pricing_requirement,"unit price"", ""clin"", ""pricing""], ""past_performance"": Section 1 - Supplies | Section 2 - Contract Clauses .........................",unknown,REQ-001096,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.75,0.65
ROBJ-000620,pricing_requirement,"clin"", ""pricing""], ""past_performance"": Section 1 - Supplies | Section 2 - Contract Clauses .................................",unknown,REQ-001096,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.75,0.65
ROBJ-000621,evaluation_factor,past performance,unknown,REQ-001098,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.75,0.55
ROBJ-000622,experience_requirement,"past performance""], ""staffing"": Section 1 - Supplies | Section 2 - Contract Clauses ....................................................",unknown,REQ-001098,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,evaluation,0.75,0.65
ROBJ-000623,staffing_requirement,"resume"", ""qualifications""], ""certifications"": Section 1 - Supplies | Section 2 - Contract Clauses ............................",unknown,REQ-001101,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,certification,0.65,0.65
ROBJ-000624,staffing_requirement,"qualifications""], ""certifications"": Section 1 - Supplies | Section 2 - Contract Clauses ..............................................",unknown,REQ-001101,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,certification,0.65,0.65
ROBJ-000625,clearance_requirement,"secret"", ""classified""], ""forms"": Section 1 - Supplies | Section 2 - Contract Clauses .",unknown,REQ-001104,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_3.bin,security,0.65,0.75
ROBJ-000626,staffing_requirement,Key Personnel Key Person | Attachment 1 | Attachment 2 - Site Plan,unknown,REQ-001106,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,technical,0.75,0.65
ROBJ-000627,procurement_form_or_artifact,Attachment 1 for Site Location and Attachment 2 for Site Plan. III. Key Personnel Key Person | Attachment 1 | Attachment 2 - Site Pl,unknown,REQ-001106,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,technical,0.75,0.65
ROBJ-000628,staffing_requirement,Key Personnel .......................................................................................................................,unknown,REQ-001108,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,staffing,0.7,0.65
ROBJ-000629,pricing_requirement,Pricing Schedule .......................................................................................................................,unknown,REQ-001111,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,pricing,0.7,0.65
ROBJ-000630,staffing_requirement,"key personnel"", ""resume"", ""qualifications""], ""certifications"": Attachment 1 for Site Location and Attachment 2 for Site Plan. III. Ke",unknown,REQ-001114,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,certification,0.65,0.65
ROBJ-000631,staffing_requirement,"resume"", ""qualifications""], ""certifications"": Attachment 1 for Site Location and Attachment 2 for Site Plan. III. Key Personne",unknown,REQ-001114,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,certification,0.65,0.65
ROBJ-000632,staffing_requirement,"qualifications""], ""certifications"": Attachment 1 for Site Location and Attachment 2 for Site Plan. III. Key Personnel Key Person | Att",unknown,REQ-001114,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,certification,0.65,0.65
ROBJ-000633,procurement_form_or_artifact,"drawings"": Attachment 1 for Site Location and Attachment 2 for Site Plan. III. Key Personnel Key Person | Attachment 1 | Attach",unknown,REQ-001116,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_5.bin,certification,0.65,0.65
ROBJ-000634,deliverable_requirement,WAGE DETERMINATIONS UNDER section 13 | Part 541.,unknown,REQ-001117,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_6.bin,wage,0.65,0.65
ROBJ-000635,deliverable_requirement,Wage Determination No.: section 13 | Part 541.,unknown,REQ-001120,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_6.bin,wage,0.65,0.65
ROBJ-000636,deliverable_requirement,Wage Determinations| Date Of Last Revision: section 13 | Part 541.,unknown,REQ-001121,9bca2be24fb64fbe833ab48ae2b41b2a,Atlanta Job Corps Center Caretaker and Security Services,9bca2be24fb64fbe833ab48ae2b41b2a_6.bin,wage,0.65,0.65
