discovery_id,candidate_pattern,frequency,status,created_at
SD-013670,to use any,1,review,2026-06-27 13:28:41
SD-013671,use any information,1,review,2026-06-27 13:28:41
SD-013672,any information provided,1,review,2026-06-27 13:28:41
SD-013673,this questionnaire to,1,review,2026-06-27 13:28:41
SD-013674,questionnaire to publicize,1,review,2026-06-27 13:28:41
SD-013675,to publicize or,1,review,2026-06-27 13:28:41
SD-013676,publicize or otherwise,1,review,2026-06-27 13:28:41
SD-013677,or otherwise circulate,1,review,2026-06-27 13:28:41
SD-013678,otherwise circulate promotional,1,review,2026-06-27 13:28:41
SD-013679,circulate promotional materials,1,review,2026-06-27 13:28:41
SD-013680,promotional materials that,1,review,2026-06-27 13:28:41
SD-013681,materials that state,1,review,2026-06-27 13:28:41
SD-013682,that state or,1,review,2026-06-27 13:28:41
SD-013683,state or imply,1,review,2026-06-27 13:28:41
SD-013684,or imply governmental,1,review,2026-06-27 13:28:41
SD-013685,imply governmental organizational,1,review,2026-06-27 13:28:41
SD-013686,governmental organizational group,1,review,2026-06-27 13:28:41
SD-013687,organizational group expert,1,review,2026-06-27 13:28:41
SD-013688,group expert or,1,review,2026-06-27 13:28:41
SD-013689,expert or individual,1,review,2026-06-27 13:28:41
SD-013690,or individual endorsement,1,review,2026-06-27 13:28:41
SD-013691,individual endorsement or,1,review,2026-06-27 13:28:41
SD-013692,endorsement or consumer,1,review,2026-06-27 13:28:41
SD-013693,or consumer testimonial,1,review,2026-06-27 13:28:41
SD-013694,consumer testimonial of,1,review,2026-06-27 13:28:41
SD-013695,testimonial of a,1,review,2026-06-27 13:28:41
SD-013696,of a product,1,review,2026-06-27 13:28:41
SD-013697,a product service,1,review,2026-06-27 13:28:41
SD-013698,product service or,1,review,2026-06-27 13:28:41
SD-013699,service or position,1,review,2026-06-27 13:28:41
SD-013700,or position which,1,review,2026-06-27 13:28:41
SD-013701,position which the,1,review,2026-06-27 13:28:41
SD-013702,which the contractor,1,review,2026-06-27 13:28:41
SD-013703,the contractor represents,1,review,2026-06-27 13:28:41
SD-013704,contractor shall not be,1,review,2026-06-27 13:28:41
SD-013705,shall not be permitted,1,review,2026-06-27 13:28:41
SD-013706,not be permitted to,1,review,2026-06-27 13:28:41
SD-013707,be permitted to use,1,review,2026-06-27 13:28:41
SD-013708,permitted to use any,1,review,2026-06-27 13:28:41
SD-013709,to use any information,1,review,2026-06-27 13:28:41
SD-013710,use any information provided,1,review,2026-06-27 13:28:41
SD-013711,any information provided in,1,review,2026-06-27 13:28:41
SD-013712,in this questionnaire to,1,review,2026-06-27 13:28:41
SD-013713,this questionnaire to publicize,1,review,2026-06-27 13:28:41
SD-013714,questionnaire to publicize or,1,review,2026-06-27 13:28:41
SD-013715,to publicize or otherwise,1,review,2026-06-27 13:28:41
SD-013716,publicize or otherwise circulate,1,review,2026-06-27 13:28:41
SD-013717,or otherwise circulate promotional,1,review,2026-06-27 13:28:41
SD-013718,otherwise circulate promotional materials,1,review,2026-06-27 13:28:41
SD-013719,circulate promotional materials that,1,review,2026-06-27 13:28:41
SD-013720,promotional materials that state,1,review,2026-06-27 13:28:41
SD-013721,materials that state or,1,review,2026-06-27 13:28:41
SD-013722,that state or imply,1,review,2026-06-27 13:28:41
SD-013723,state or imply governmental,1,review,2026-06-27 13:28:41
SD-013724,or imply governmental organizational,1,review,2026-06-27 13:28:41
SD-013725,imply governmental organizational group,1,review,2026-06-27 13:28:41
SD-013726,governmental organizational group expert,1,review,2026-06-27 13:28:41
SD-013727,organizational group expert or,1,review,2026-06-27 13:28:41
SD-013728,group expert or individual,1,review,2026-06-27 13:28:41
SD-013729,expert or individual endorsement,1,review,2026-06-27 13:28:41
SD-013730,or individual endorsement or,1,review,2026-06-27 13:28:41
SD-013731,individual endorsement or consumer,1,review,2026-06-27 13:28:41
SD-013732,endorsement or consumer testimonial,1,review,2026-06-27 13:28:41
SD-013733,or consumer testimonial of,1,review,2026-06-27 13:28:41
SD-013734,consumer testimonial of a,1,review,2026-06-27 13:28:41
SD-013735,testimonial of a product,1,review,2026-06-27 13:28:41
SD-013736,of a product service,1,review,2026-06-27 13:28:41
SD-013737,a product service or,1,review,2026-06-27 13:28:41
SD-013738,product service or position,1,review,2026-06-27 13:28:41
SD-013739,service or position which,1,review,2026-06-27 13:28:41
SD-013740,or position which the,1,review,2026-06-27 13:28:41
SD-013741,position which the contractor,1,review,2026-06-27 13:28:41
SD-013742,which the contractor represents,1,review,2026-06-27 13:28:41
SD-013743,diar 1452,1,review,2026-06-27 13:28:41
SD-013744,1452 203,1,review,2026-06-27 13:28:41
SD-013745,70 restriction,1,review,2026-06-27 13:28:41
SD-013746,restriction on,1,review,2026-06-27 13:28:41
SD-013747,on endorsements,1,review,2026-06-27 13:28:41
SD-013748,endorsements department,1,review,2026-06-27 13:28:41
SD-013749,interior jul,1,review,2026-06-27 13:28:41
SD-013750,jul 1996,1,review,2026-06-27 13:28:41
SD-013751,1996 the,1,review,2026-06-27 13:28:41
SD-013752,not refer,1,review,2026-06-27 13:28:41
SD-013753,to contracts,1,review,2026-06-27 13:28:41
SD-013754,contracts awarded,1,review,2026-06-27 13:28:41
SD-013755,awarded by,1,review,2026-06-27 13:28:41
SD-013756,interior in,1,review,2026-06-27 13:28:41
SD-013757,in commercial,1,review,2026-06-27 13:28:41
SD-013758,commercial advertising,1,review,2026-06-27 13:28:41
SD-013759,advertising as,1,review,2026-06-27 13:28:41
SD-013760,manner which,1,review,2026-06-27 13:28:41
SD-013761,which states,1,review,2026-06-27 13:28:41
SD-013762,states or,1,review,2026-06-27 13:28:41
SD-013763,or implies,1,review,2026-06-27 13:28:41
SD-013764,implies that,1,review,2026-06-27 13:28:41
SD-013765,product or,1,review,2026-06-27 13:28:41
SD-013766,service provided,1,review,2026-06-27 13:28:41
SD-013767,is approved,1,review,2026-06-27 13:28:41
SD-013768,approved or,1,review,2026-06-27 13:28:41
SD-013769,or endorsed,1,review,2026-06-27 13:28:41
SD-013770,endorsed by,1,review,2026-06-27 13:28:41
SD-013771,is considered,1,review,2026-06-27 13:28:41
SD-013772,diar 1452 203,1,review,2026-06-27 13:28:41
SD-013773,1452 203 70,1,review,2026-06-27 13:28:41
SD-013774,203 70 restriction,1,review,2026-06-27 13:28:41
SD-013775,70 restriction on,1,review,2026-06-27 13:28:41
SD-013776,restriction on endorsements,1,review,2026-06-27 13:28:41
SD-013777,on endorsements department,1,review,2026-06-27 13:28:41
SD-013778,endorsements department of,1,review,2026-06-27 13:28:41
SD-013779,the interior jul,1,review,2026-06-27 13:28:41
SD-013780,interior jul 1996,1,review,2026-06-27 13:28:41
SD-013781,jul 1996 the,1,review,2026-06-27 13:28:41
SD-013782,1996 the contractor,1,review,2026-06-27 13:28:41
SD-013783,shall not refer,1,review,2026-06-27 13:28:41
SD-013784,not refer to,1,review,2026-06-27 13:28:41
SD-013785,refer to contracts,1,review,2026-06-27 13:28:41
SD-013786,to contracts awarded,1,review,2026-06-27 13:28:41
SD-013787,contracts awarded by,1,review,2026-06-27 13:28:41
SD-013788,awarded by the,1,review,2026-06-27 13:28:41
SD-013789,by the department,1,review,2026-06-27 13:28:41
SD-013790,the interior in,1,review,2026-06-27 13:28:41
SD-013791,interior in commercial,1,review,2026-06-27 13:28:41
SD-013792,in commercial advertising,1,review,2026-06-27 13:28:41
SD-013793,commercial advertising as,1,review,2026-06-27 13:28:41
SD-013794,advertising as defined,1,review,2026-06-27 13:28:41
SD-013795,defined in far,1,review,2026-06-27 13:28:41
SD-013796,in far 31,1,review,2026-06-27 13:28:41
SD-013797,far 31 205,1,review,2026-06-27 13:28:41
SD-013798,31 205 1,1,review,2026-06-27 13:28:41
SD-013799,205 1 in,1,review,2026-06-27 13:28:41
SD-013800,a manner which,1,review,2026-06-27 13:28:41
SD-013801,manner which states,1,review,2026-06-27 13:28:41
SD-013802,which states or,1,review,2026-06-27 13:28:41
SD-013803,states or implies,1,review,2026-06-27 13:28:41
SD-013804,or implies that,1,review,2026-06-27 13:28:41
SD-013805,implies that the,1,review,2026-06-27 13:28:41
SD-013806,that the product,1,review,2026-06-27 13:28:41
SD-013807,the product or,1,review,2026-06-27 13:28:41
SD-013808,product or service,1,review,2026-06-27 13:28:41
SD-013809,or service provided,1,review,2026-06-27 13:28:41
SD-013810,service provided is,1,review,2026-06-27 13:28:41
SD-013811,provided is approved,1,review,2026-06-27 13:28:41
SD-013812,is approved or,1,review,2026-06-27 13:28:41
SD-013813,approved or endorsed,1,review,2026-06-27 13:28:41
SD-013814,or endorsed by,1,review,2026-06-27 13:28:41
SD-013815,endorsed by the,1,review,2026-06-27 13:28:41
SD-013816,government or is,1,review,2026-06-27 13:28:41
SD-013817,or is considered,1,review,2026-06-27 13:28:41
SD-013818,is considered by,1,review,2026-06-27 13:28:41
SD-013819,diar 1452 203 70,1,review,2026-06-27 13:28:41
SD-013820,1452 203 70 restriction,1,review,2026-06-27 13:28:41
SD-013821,203 70 restriction on,1,review,2026-06-27 13:28:41
SD-013822,70 restriction on endorsements,1,review,2026-06-27 13:28:41
SD-013823,restriction on endorsements department,1,review,2026-06-27 13:28:41
SD-013824,on endorsements department of,1,review,2026-06-27 13:28:41
SD-013825,endorsements department of the,1,review,2026-06-27 13:28:41
SD-013826,of the interior jul,1,review,2026-06-27 13:28:41
SD-013827,the interior jul 1996,1,review,2026-06-27 13:28:41
SD-013828,interior jul 1996 the,1,review,2026-06-27 13:28:41
SD-013829,jul 1996 the contractor,1,review,2026-06-27 13:28:41
SD-013830,1996 the contractor shall,1,review,2026-06-27 13:28:41
SD-013831,contractor shall not refer,1,review,2026-06-27 13:28:41
SD-013832,shall not refer to,1,review,2026-06-27 13:28:41
SD-013833,not refer to contracts,1,review,2026-06-27 13:28:41
SD-013834,refer to contracts awarded,1,review,2026-06-27 13:28:41
SD-013835,to contracts awarded by,1,review,2026-06-27 13:28:41
SD-013836,contracts awarded by the,1,review,2026-06-27 13:28:41
SD-013837,awarded by the department,1,review,2026-06-27 13:28:41
SD-013838,by the department of,1,review,2026-06-27 13:28:41
SD-013839,the department of the,1,review,2026-06-27 13:28:41
SD-013840,of the interior in,1,review,2026-06-27 13:28:41
SD-013841,the interior in commercial,1,review,2026-06-27 13:28:41
SD-013842,interior in commercial advertising,1,review,2026-06-27 13:28:41
SD-013843,in commercial advertising as,1,review,2026-06-27 13:28:41
SD-013844,commercial advertising as defined,1,review,2026-06-27 13:28:41
SD-013845,advertising as defined in,1,review,2026-06-27 13:28:41
SD-013846,as defined in far,1,review,2026-06-27 13:28:41
SD-013847,defined in far 31,1,review,2026-06-27 13:28:41
SD-013848,in far 31 205,1,review,2026-06-27 13:28:41
SD-013849,far 31 205 1,1,review,2026-06-27 13:28:41
SD-013850,31 205 1 in,1,review,2026-06-27 13:28:41
SD-013851,205 1 in a,1,review,2026-06-27 13:28:41
SD-013852,1 in a manner,1,review,2026-06-27 13:28:41
SD-013853,in a manner which,1,review,2026-06-27 13:28:41
SD-013854,a manner which states,1,review,2026-06-27 13:28:41
SD-013855,manner which states or,1,review,2026-06-27 13:28:41
SD-013856,which states or implies,1,review,2026-06-27 13:28:41
SD-013857,states or implies that,1,review,2026-06-27 13:28:41
SD-013858,or implies that the,1,review,2026-06-27 13:28:41
SD-013859,implies that the product,1,review,2026-06-27 13:28:41
SD-013860,that the product or,1,review,2026-06-27 13:28:41
SD-013861,the product or service,1,review,2026-06-27 13:28:41
SD-013862,product or service provided,1,review,2026-06-27 13:28:41
SD-013863,or service provided is,1,review,2026-06-27 13:28:41
SD-013864,service provided is approved,1,review,2026-06-27 13:28:41
SD-013865,provided is approved or,1,review,2026-06-27 13:28:41
SD-013866,is approved or endorsed,1,review,2026-06-27 13:28:41
SD-013867,approved or endorsed by,1,review,2026-06-27 13:28:41
SD-013868,or endorsed by the,1,review,2026-06-27 13:28:41
SD-013869,endorsed by the government,1,review,2026-06-27 13:28:41
SD-013870,the government or is,1,review,2026-06-27 13:28:41
SD-013871,government or is considered,1,review,2026-06-27 13:28:41
SD-013872,or is considered by,1,review,2026-06-27 13:28:41
SD-013873,is considered by the,1,review,2026-06-27 13:28:41
SD-013874,code pnn,1,review,2026-06-27 13:28:41
SD-013875,code nps,1,review,2026-06-27 13:28:41
SD-013876,mabo boston,1,review,2026-06-27 13:28:41
SD-013877,boston national,1,review,2026-06-27 13:28:41
SD-013878,national historical,1,review,2026-06-27 13:28:41
SD-013879,historical park,1,review,2026-06-27 13:28:41
SD-013880,park charlestown,1,review,2026-06-27 13:28:41
SD-013881,charlestown navy,1,review,2026-06-27 13:28:41
SD-013882,navy yard,1,review,2026-06-27 13:28:41
SD-013883,yard building,1,review,2026-06-27 13:28:41
SD-013884,building i,1,review,2026-06-27 13:28:41
SD-013885,1 boston,1,review,2026-06-27 13:28:41
SD-013886,boston ma,1,review,2026-06-27 13:28:41
SD-013887,ma 02129,1,review,2026-06-27 13:28:41
SD-013888,02129 4543,1,review,2026-06-27 13:28:41
SD-013889,by code pnn,1,review,2026-06-27 13:28:41
SD-013890,code pnn 7,1,review,2026-06-27 13:28:41
SD-013891,pnn 7 administered,1,review,2026-06-27 13:28:41
SD-013892,6 code nps,1,review,2026-06-27 13:28:41
SD-013893,code nps ner,1,review,2026-06-27 13:28:41
SD-013894,nps ner ne,1,review,2026-06-27 13:28:41
SD-013895,ner ne mabo,1,review,2026-06-27 13:28:41
SD-013896,ne mabo boston,1,review,2026-06-27 13:28:41
SD-013897,mabo boston national,1,review,2026-06-27 13:28:41
SD-013898,boston national historical,1,review,2026-06-27 13:28:41
SD-013899,national historical park,1,review,2026-06-27 13:28:41
SD-013900,historical park charlestown,1,review,2026-06-27 13:28:41
SD-013901,park charlestown navy,1,review,2026-06-27 13:28:41
SD-013902,charlestown navy yard,1,review,2026-06-27 13:28:41
SD-013903,navy yard building,1,review,2026-06-27 13:28:41
SD-013904,yard building i,1,review,2026-06-27 13:28:41
SD-013905,building i 1,1,review,2026-06-27 13:28:41
SD-013906,i 1 boston,1,review,2026-06-27 13:28:41
SD-013907,1 boston ma,1,review,2026-06-27 13:28:41
SD-013908,boston ma 02129,1,review,2026-06-27 13:28:41
SD-013909,ma 02129 4543,1,review,2026-06-27 13:28:41
SD-013910,02129 4543 8,1,review,2026-06-27 13:28:41
SD-013911,issued by code pnn,1,review,2026-06-27 13:28:41
SD-013912,by code pnn 7,1,review,2026-06-27 13:28:41
SD-013913,code pnn 7 administered,1,review,2026-06-27 13:28:41
SD-013914,pnn 7 administered by,1,review,2026-06-27 13:28:41
SD-013915,item 6 code nps,1,review,2026-06-27 13:28:41
SD-013916,6 code nps ner,1,review,2026-06-27 13:28:41
SD-013917,code nps ner ne,1,review,2026-06-27 13:28:41
SD-013918,nps ner ne mabo,1,review,2026-06-27 13:28:41
SD-013919,ner ne mabo boston,1,review,2026-06-27 13:28:41
SD-013920,ne mabo boston national,1,review,2026-06-27 13:28:41
SD-013921,mabo boston national historical,1,review,2026-06-27 13:28:41
SD-013922,boston national historical park,1,review,2026-06-27 13:28:41
SD-013923,national historical park charlestown,1,review,2026-06-27 13:28:41
SD-013924,historical park charlestown navy,1,review,2026-06-27 13:28:41
SD-013925,park charlestown navy yard,1,review,2026-06-27 13:28:41
SD-013926,charlestown navy yard building,1,review,2026-06-27 13:28:41
SD-013927,navy yard building i,1,review,2026-06-27 13:28:41
SD-013928,yard building i 1,1,review,2026-06-27 13:28:41
SD-013929,building i 1 boston,1,review,2026-06-27 13:28:41
SD-013930,i 1 boston ma,1,review,2026-06-27 13:28:41
SD-013931,1 boston ma 02129,1,review,2026-06-27 13:28:41
SD-013932,boston ma 02129 4543,1,review,2026-06-27 13:28:41
SD-013933,ma 02129 4543 8,1,review,2026-06-27 13:28:41
SD-013934,x 140p4326r0013,1,review,2026-06-27 13:28:41
SD-013935,140p4326r0013 9b,1,review,2026-06-27 13:28:41
SD-013936,number x 140p4326r0013,1,review,2026-06-27 13:28:41
SD-013937,x 140p4326r0013 9b,1,review,2026-06-27 13:28:41
SD-013938,solicitation number x 140p4326r0013,1,review,2026-06-27 13:28:41
SD-013939,number x 140p4326r0013 9b,1,review,2026-06-27 13:28:41
SD-013940,specified for,1,review,2026-06-27 13:28:41
SD-013941,for receipt,1,review,2026-06-27 13:28:41
SD-013942,of offers,1,review,2026-06-27 13:28:41
SD-013943,offers is,1,review,2026-06-27 13:28:41
SD-013944,is extended,1,review,2026-06-27 13:28:41
SD-013945,item 14 the,1,review,2026-06-27 13:28:41
SD-013946,14 the hour,1,review,2026-06-27 13:28:41
SD-013947,date specified for,1,review,2026-06-27 13:28:41
SD-013948,specified for receipt,1,review,2026-06-27 13:28:41
SD-013949,for receipt of,1,review,2026-06-27 13:28:41
SD-013950,receipt of offers,1,review,2026-06-27 13:28:41
SD-013951,of offers is,1,review,2026-06-27 13:28:41
SD-013952,offers is extended,1,review,2026-06-27 13:28:41
SD-013953,in item 14 the,1,review,2026-06-27 13:28:41
SD-013954,item 14 the hour,1,review,2026-06-27 13:28:41
SD-013955,14 the hour and,1,review,2026-06-27 13:28:41
SD-013956,and date specified for,1,review,2026-06-27 13:28:41
SD-013957,date specified for receipt,1,review,2026-06-27 13:28:41
SD-013958,specified for receipt of,1,review,2026-06-27 13:28:41
SD-013959,for receipt of offers,1,review,2026-06-27 13:28:41
SD-013960,receipt of offers is,1,review,2026-06-27 13:28:41
SD-013961,of offers is extended,1,review,2026-06-27 13:28:41
SD-013962,construction contract,1,review,2026-06-27 13:28:41
